VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2020 01:50:54 AM,01/01/2020 01:53:20 AM,2,0.92,1,N,238,151,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2020 01:55:48 AM,01/01/2020 02:32:18 AM,3,11.67,1,N,151,80,2,38,0.5,0.5,0,0,0.3,41.8,2.5
1,01/01/2020 01:01:16 AM,01/01/2020 01:14:49 AM,0,8,1,Y,48,243,1,23.5,3,0.5,6.83,0,0.3,34.13,2.5
1,01/01/2020 01:15:38 AM,01/01/2020 01:22:04 AM,0,1.1,1,N,243,243,2,6.5,0.5,0.5,0,0,0.3,7.8,0
1,01/01/2020 01:50:11 AM,01/01/2020 02:06:31 AM,0,3.1,1,N,48,141,1,13,3,0.5,0,0,0.3,16.8,2.5
2,01/01/2020 01:01:00 AM,01/01/2020 01:28:03 AM,2,14.9,1,N,234,16,1,41.5,0.5,0.5,12.86,6.12,0.3,64.28,2.5
2,01/01/2020 01:02:26 AM,01/01/2020 01:21:16 AM,2,1.91,1,N,237,161,1,13,0.5,0.5,2,0,0.3,18.8,2.5
2,01/01/2020 01:23:02 AM,01/01/2020 02:02:41 AM,2,12.04,1,N,164,242,2,40,0.5,0.5,0,0,0.3,43.8,2.5
2,01/01/2020 01:31:50 AM,01/01/2020 01:57:48 AM,4,5.81,1,N,230,223,2,22,0.5,0.5,0,0,0.3,25.8,2.5
2,01/01/2020 01:05:00 AM,01/01/2020 01:10:06 AM,1,0.77,1,N,142,143,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 01:16:34 AM,01/01/2020 01:28:26 AM,1,2.58,1,N,142,151,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 01:30:32 AM,01/01/2020 01:33:12 AM,2,0.66,1,N,151,238,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01/01/2020 01:37:48 AM,01/01/2020 01:53:55 AM,2,3.18,1,N,239,161,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
1,01/01/2020 01:34:33 AM,01/01/2020 01:37:51 AM,2,0.6,1,N,239,151,1,4.5,3,0.5,1,0,0.3,9.3,2.5
1,01/01/2020 01:41:34 AM,01/01/2020 01:55:21 AM,1,8.6,1,N,238,200,2,24,0.5,0.5,0,2.8,0.3,28.1,0
2,01/01/2020 01:01:52 AM,01/01/2020 01:47:30 AM,1,6.29,1,N,79,151,1,31,0.5,0.5,6.96,0,0.3,41.76,2.5
2,01/01/2020 01:22:10 AM,01/01/2020 01:30:22 AM,2,1.62,1,N,211,158,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 01:31:09 AM,01/01/2020 01:39:46 AM,2,1.18,1,N,158,246,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 01:40:47 AM,01/01/2020 01:55:50 AM,2,2.63,1,N,246,249,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01/01/2020 01:57:59 AM,01/01/2020 02:13:21 AM,2,1.42,1,N,249,144,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
1,01/01/2020 01:30:50 AM,01/01/2020 01:41:07 AM,1,2.9,1,N,170,263,1,10.5,3,0.5,2,0,0.3,16.3,2.5
1,01/01/2020 01:55:47 AM,01/01/2020 02:07:09 AM,2,2,1,N,234,148,2,10,3,0.5,0,0,0.3,13.8,2.5
1,01/01/2020 01:02:05 AM,01/01/2020 01:13:38 AM,2,1.5,1,N,164,114,1,9,3,0.5,1,0,0.3,13.8,2.5
1,01/01/2020 01:14:52 AM,01/01/2020 01:28:18 AM,2,2.1,1,N,114,100,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,01/01/2020 01:34:55 AM,01/01/2020 01:50:17 AM,4,0.9,1,N,68,186,1,10,3,0.5,1,0,0.3,14.8,2.5
1,01/01/2020 01:53:09 AM,01/01/2020 02:15:47 AM,3,4.9,1,N,186,239,2,18.5,3,0.5,0,0,0.3,22.3,2.5
2,01/01/2020 01:08:18 AM,01/01/2020 01:24:31 AM,1,4.04,1,N,209,233,1,16,0.5,0.5,2.97,0,0.3,22.77,2.5
2,01/01/2020 01:27:52 AM,01/01/2020 01:34:55 AM,1,1.18,1,N,233,137,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 01:38:37 AM,01/01/2020 01:54:00 AM,1,3.06,1,N,137,262,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2020 01:59:43 AM,01/01/2020 02:14:55 AM,1,3.23,1,N,141,246,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,01/01/2020 01:02:30 AM,01/01/2020 01:33:17 AM,1,7.82,1,N,231,193,1,28.5,0.5,0.5,2.1,0,0.3,34.4,2.5
2,01/01/2020 01:02:44 AM,01/01/2020 01:06:51 AM,1,0.94,1,N,107,79,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 01:08:43 AM,01/01/2020 01:18:36 AM,1,1.01,1,N,79,148,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 01:19:18 AM,01/01/2020 01:35:08 AM,1,2.63,1,N,148,162,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,01/01/2020 01:42:37 AM,01/01/2020 01:50:42 AM,1,0.23,1,N,164,164,1,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 01:55:20 AM,01/01/2020 02:22:24 AM,1,4.18,1,N,164,262,1,19.5,0.5,0.5,5.82,0,0.3,29.12,2.5
2,01/01/2020 01:15:11 AM,01/01/2020 01:32:44 AM,1,2.76,1,N,170,234,1,13.5,0.5,0.5,1.5,0,0.3,18.8,2.5
2,01/01/2020 01:15:28 AM,01/01/2020 01:25:59 AM,1,1.84,1,N,211,211,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 01:39:16 AM,01/02/2020 01:25:59 AM,1,2.36,1,N,114,13,1,9.5,0.5,0.5,0,0,0.3,13.3,2.5
1,01/01/2020 01:16:13 AM,01/01/2020 01:27:33 AM,1,3.7,1,N,237,74,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,01/01/2020 01:52:41 AM,01/01/2020 02:02:33 AM,2,2,1,N,237,239,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
2,01/01/2020 01:00:28 AM,01/01/2020 01:06:58 AM,1,0.89,1,N,114,79,1,6.5,0.5,0.5,2,0,0.3,12.3,2.5
2,01/01/2020 01:10:46 AM,01/01/2020 01:38:28 AM,2,7.79,1,N,79,238,2,25.5,0.5,0.5,0,0,0.3,29.3,2.5
2,01/01/2020 01:44:15 AM,01/01/2020 01:52:33 AM,1,1.62,1,N,239,263,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 01:55:17 AM,01/01/2020 01:58:04 AM,1,0.37,1,N,263,236,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
1,01/01/2020 01:01:57 AM,01/01/2020 01:08:15 AM,2,0.8,1,N,229,162,1,6,3,0.5,0,0,0.3,9.8,2.5
1,01/01/2020 01:24:21 AM,01/01/2020 01:31:57 AM,2,0.9,1,N,237,229,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2020 01:34:05 AM,01/01/2020 01:41:06 AM,0,1.1,1,N,229,237,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,01/01/2020 01:57:02 AM,01/01/2020 02:16:46 AM,1,6.9,1,N,237,244,2,22.5,3,0.5,0,0,0.3,26.3,2.5
2,01/01/2020 01:10:53 AM,01/01/2020 01:27:24 AM,1,4.62,1,N,107,146,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,01/01/2020 01:08:13 AM,01/01/2020 01:26:48 AM,1,3.04,1,N,162,239,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,01/01/2020 01:28:15 AM,01/01/2020 01:36:52 AM,1,1.7,1,N,239,141,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 01:51:10 AM,01/01/2020 02:30:06 AM,1,7.01,1,N,163,66,1,29,0.5,0.5,6.56,0,0.3,39.36,2.5
2,01/01/2020 01:37:23 AM,01/01/2020 01:53:37 AM,2,2.72,1,N,234,229,1,13,0.5,0.5,2,0,0.3,18.8,2.5
2,01/01/2020 01:13:03 AM,01/01/2020 01:25:38 AM,1,1.83,1,N,161,239,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
1,01/01/2020 01:00:15 AM,01/01/2020 01:34:52 AM,2,6.4,1,N,48,152,1,26.5,3,0.5,6.05,0,0.3,36.35,2.5
1,01/01/2020 01:01:12 AM,01/01/2020 01:12:10 AM,2,2.2,1,N,239,263,2,10.5,3,0.5,0,0,0.3,14.3,2.5
1,01/01/2020 01:14:38 AM,01/01/2020 01:29:05 AM,2,3.4,1,N,263,137,1,12.5,3,0.5,4.85,0,0.3,21.15,2.5
1,01/01/2020 01:30:41 AM,01/01/2020 01:44:27 AM,2,3.9,1,N,107,264,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
1,01/01/2020 01:47:47 AM,01/01/2020 02:00:14 AM,3,3.3,1,N,264,264,1,12.5,0.5,0.5,2.48,0,0.3,16.28,0
2,01/01/2020 01:45:26 AM,01/01/2020 01:56:41 AM,1,2.3,1,N,231,107,1,10,0.5,0.5,1.1,0,0.3,14.9,2.5
2,01/01/2020 01:58:56 AM,01/01/2020 02:16:03 AM,1,3.12,1,N,79,256,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,01/01/2020 01:14:26 AM,01/01/2020 01:31:56 AM,1,2.65,1,N,48,229,1,13,0.5,0.5,4.2,0,0.3,21,2.5
2,01/01/2020 01:14:04 AM,01/01/2020 01:15:34 AM,2,0.14,2,N,237,229,2,52,0,0.5,0,0,0.3,55.3,2.5
2,01/01/2020 01:11:20 AM,01/01/2020 01:23:38 AM,1,2.34,1,N,263,142,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 01:25:03 AM,01/01/2020 01:30:52 AM,1,0.88,1,N,143,50,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2020 01:34:09 AM,01/01/2020 01:48:26 AM,1,2.33,1,N,50,90,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01/01/2020 01:49:44 AM,01/01/2020 01:54:34 AM,1,0.74,1,N,90,107,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 01:56:58 AM,01/01/2020 02:15:15 AM,1,5.19,1,N,107,226,1,17.5,0.5,0.5,5,0,0.3,26.3,2.5
2,01/01/2020 01:05:19 AM,01/01/2020 01:14:42 AM,2,1.77,1,N,142,237,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 01:19:00 AM,01/01/2020 01:25:49 AM,2,0.7,1,N,237,141,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
2,01/01/2020 01:31:07 AM,01/01/2020 01:36:44 AM,2,1.07,1,N,237,141,1,6,0.5,0.5,2.94,0,0.3,12.74,2.5
2,01/01/2020 01:46:57 AM,01/01/2020 01:56:43 AM,2,1.41,1,N,163,170,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 02:00:07 AM,01/01/2020 02:11:04 AM,2,3.06,1,N,170,262,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,01/01/2020 01:09:00 AM,01/01/2020 01:12:32 AM,1,0.57,1,N,75,75,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,01/01/2020 01:46:16 AM,01/01/2020 01:51:00 AM,1,0.85,1,N,107,113,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 01:52:39 AM,01/01/2020 02:21:48 AM,1,5.27,1,N,114,262,1,22,0.5,0.5,5.16,0,0.3,30.96,2.5
2,01/01/2020 01:06:22 AM,01/01/2020 01:11:56 AM,5,0.72,1,N,232,79,1,5.5,0.5,0.5,2,0,0.3,11.3,2.5
2,01/01/2020 01:13:34 AM,01/01/2020 01:22:45 AM,5,1.78,1,N,114,164,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2020 01:24:13 AM,01/01/2020 01:41:44 AM,5,3.7,1,N,234,236,1,14.5,0.5,0.5,3,0,0.3,21.3,2.5
1,01/01/2020 01:14:41 AM,01/01/2020 01:34:33 AM,1,3.6,1,Y,255,61,1,15.5,0.5,0.5,3.35,0,0.3,20.15,0
1,01/01/2020 01:44:38 AM,01/01/2020 02:00:18 AM,1,2.7,1,Y,65,37,2,13,0.5,0.5,0,0,0.3,14.3,0
2,01/01/2020 01:10:40 AM,01/01/2020 01:24:11 AM,4,1.71,1,N,107,232,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 01:27:17 AM,01/01/2020 01:34:29 AM,1,4.18,1,N,232,80,1,13,0.5,0.5,2.2,0,0.3,19,2.5
2,01/01/2020 01:42:51 AM,01/01/2020 01:47:50 AM,4,0.89,1,N,145,145,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,01/01/2020 01:56:53 AM,01/01/2020 02:07:47 AM,1,1.48,1,N,229,137,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 01:08:09 AM,01/01/2020 01:13:40 AM,2,0.8,1,N,236,262,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 01:18:33 AM,01/01/2020 01:20:34 AM,2,0.44,1,N,262,140,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,01/01/2020 01:22:58 AM,01/01/2020 01:26:19 AM,2,0.99,1,N,140,263,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 01:52:32 AM,01/01/2020 01:57:35 AM,2,1.65,1,N,229,263,1,6.5,0.5,0.5,2,0,0.3,12.3,2.5
2,01/01/2020 01:06:19 AM,01/01/2020 01:20:26 AM,3,1.72,1,N,249,137,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 01:25:06 AM,01/01/2020 01:39:53 AM,3,2.19,1,N,107,125,1,11.5,0.5,0.5,1,0,0.3,16.3,2.5
2,01/01/2020 01:41:40 AM,01/01/2020 01:43:49 AM,2,0.52,1,N,125,249,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01/01/2020 01:45:32 AM,01/01/2020 02:02:12 AM,2,3.03,1,N,249,233,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2020 01:02:59 AM,01/01/2020 01:37:55 AM,2,4.75,1,N,114,142,2,24,0.5,0.5,0,0,0.3,27.8,2.5
2,01/01/2020 01:40:33 AM,01/01/2020 01:51:25 AM,2,2.02,1,N,142,151,1,10,0.5,0.5,1.38,0,0.3,15.18,2.5
2,01/01/2020 01:56:53 AM,01/01/2020 02:45:48 AM,2,8.96,1,N,238,97,2,36,0.5,0.5,0,0,0.3,39.8,2.5
1,01/01/2020 01:08:16 AM,01/01/2020 01:50:09 AM,2,8.1,1,N,48,195,2,31.5,3,0.5,0,6.12,0.3,41.42,2.5
1,01/01/2020 01:05:25 AM,01/01/2020 01:11:49 AM,2,1.8,1,N,142,151,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,01/01/2020 01:13:28 AM,01/01/2020 01:15:10 AM,4,0.4,1,N,151,24,2,3.5,0.5,0.5,0,0,0.3,4.8,0
1,01/01/2020 01:18:36 AM,01/01/2020 01:28:15 AM,2,1.5,1,N,151,166,1,8.5,0.5,0.5,2.9,0,0.3,12.7,0
1,01/01/2020 01:33:45 AM,01/01/2020 01:46:09 AM,2,0.9,1,N,166,24,2,9,0.5,0.5,0,0,0.3,10.3,0
1,01/01/2020 01:46:57 AM,01/01/2020 01:53:51 AM,2,1.4,1,N,24,236,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
2,01/01/2020 01:09:52 AM,01/01/2020 01:46:12 AM,4,4.94,1,N,230,232,1,25.5,0.5,0.5,7.32,0,0.3,36.62,2.5
2,01/01/2020 01:48:27 AM,01/01/2020 02:09:35 AM,3,2.87,1,N,4,229,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,01/01/2020 01:10:14 AM,01/01/2020 01:39:36 AM,2,3.1,1,N,48,164,1,19,0.5,0.5,5.7,0,0.3,28.5,2.5
2,01/01/2020 01:41:20 AM,01/01/2020 01:58:20 AM,2,4.87,1,N,164,87,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01/01/2020 01:14:52 AM,01/01/2020 01:23:15 AM,2,1.45,1,N,113,170,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 01:24:23 AM,01/01/2020 01:33:31 AM,2,2.35,1,N,170,236,1,9.5,0.5,0.5,2.25,0,0.3,15.55,2.5
2,01/01/2020 01:35:27 AM,01/01/2020 01:49:48 AM,2,2.75,1,N,263,48,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,01/01/2020 01:53:47 AM,01/01/2020 02:20:11 AM,2,5.41,1,N,50,260,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5
2,01/01/2020 01:07:14 AM,01/01/2020 01:15:14 AM,1,4.41,1,N,238,244,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,01/01/2020 01:31:01 AM,01/01/2020 01:43:08 AM,1,4.54,1,N,244,74,2,15.5,0.5,0.5,0,0,0.3,16.8,0
2,01/01/2020 01:47:36 AM,01/01/2020 01:53:35 AM,1,0.78,1,N,43,75,2,6,0.5,0.5,0,0,0.3,7.3,0
2,01/01/2020 01:55:16 AM,01/01/2020 02:04:14 AM,1,1.81,1,N,75,238,2,8.5,0.5,0.5,0,0,0.3,9.8,0
2,01/01/2020 01:19:28 AM,01/01/2020 01:25:40 AM,1,1.15,1,N,239,263,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5
2,01/01/2020 01:26:53 AM,01/01/2020 01:45:23 AM,1,3.03,1,N,263,164,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
2,01/01/2020 01:54:38 AM,01/01/2020 02:07:30 AM,1,1.22,1,N,186,48,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5
1,01/01/2020 01:17:41 AM,01/01/2020 01:34:58 AM,1,9.6,1,Y,152,208,2,27.5,0.5,0.5,0,0,0.3,28.8,0
1,01/01/2020 01:14:26 AM,01/01/2020 01:28:20 AM,1,2.2,1,N,161,236,2,11.5,3,0.5,0,0,0.3,15.3,2.5
1,01/01/2020 01:35:24 AM,01/01/2020 01:46:16 AM,1,2.7,1,N,237,151,1,11,3,0.5,3.7,0,0.3,18.5,2.5
1,01/01/2020 01:31:29 AM,01/01/2020 01:49:48 AM,1,4.3,1,N,163,79,1,17,3,0.5,4.15,0,0.3,24.95,2.5
1,01/01/2020 01:50:58 AM,01/01/2020 02:13:14 AM,1,4.4,1,N,79,50,1,18,3,0.5,4.35,0,0.3,26.15,2.5
2,01/01/2020 01:07:57 AM,01/01/2020 01:12:23 AM,2,0.85,1,N,107,170,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 01:17:01 AM,01/01/2020 01:28:56 AM,2,2.29,1,N,164,141,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2020 01:45:13 AM,01/01/2020 01:56:36 AM,2,1.39,1,N,161,229,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2020 01:06:04 AM,01/01/2020 01:21:56 AM,1,2.46,1,N,68,107,1,12,0.5,0.5,2.28,0,0.3,18.08,2.5
2,01/01/2020 01:26:01 AM,01/01/2020 01:53:24 AM,1,3.31,1,N,107,48,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
2,01/01/2020 01:54:45 AM,01/01/2020 02:09:38 AM,1,2.69,1,N,48,263,1,12,0.5,0.5,0,0,0.3,15.8,2.5
1,01/01/2020 01:25:48 AM,01/01/2020 01:48:22 AM,2,2.4,1,N,142,162,2,15,3,0.5,0,0,0.3,18.8,2.5
1,01/01/2020 01:51:34 AM,01/01/2020 02:17:17 AM,2,5.8,1,N,161,168,2,22.5,3,0.5,0,0,0.3,26.3,2.5
2,01/01/2020 12:57:04 AM,01/01/2020 01:00:48 AM,1,1.01,1,N,43,237,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,01/01/2020 01:22:29 AM,01/01/2020 01:50:22 AM,1,7.22,1,N,164,80,1,26.5,0.5,0.5,6.06,0,0.3,36.36,2.5
2,01/01/2020 01:00:25 AM,01/01/2020 01:09:29 AM,1,1.09,1,N,246,246,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 01:10:27 AM,01/01/2020 01:34:06 AM,1,3.14,1,N,246,170,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5
2,01/01/2020 01:35:15 AM,01/01/2020 01:48:31 AM,1,2.02,1,N,170,141,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,01/01/2020 01:04:20 AM,01/01/2020 01:24:17 AM,1,1.48,1,N,43,170,2,10,1.3,0.5,0,0,0,14.3,2.5
2,01/01/2020 01:40:44 AM,01/01/2020 01:46:41 AM,1,0.78,1,N,137,164,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 01:47:35 AM,01/01/2020 02:05:23 AM,3,2.3,1,N,164,79,1,12.5,0.5,0.5,1,0,0.3,17.3,2.5
2,01/01/2020 01:33:46 AM,01/01/2020 01:43:02 AM,1,1.93,1,N,161,90,1,8.5,0.5,0.5,1.84,0,0.3,14.14,2.5
2,01/01/2020 01:44:32 AM,01/01/2020 01:59:15 AM,1,2.37,1,N,90,4,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01/01/2020 01:07:26 AM,01/01/2020 01:19:21 AM,2,5.33,1,N,243,238,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01/01/2020 01:27:36 AM,01/01/2020 01:39:47 AM,2,1.82,1,N,142,162,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5
2,01/01/2020 01:46:32 AM,01/01/2020 01:50:52 AM,2,0.82,1,N,161,229,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 01:20:01 AM,01/01/2020 01:58:43 AM,1,3.67,1,N,140,230,1,25,0.5,0.5,5,0,0.3,33.8,2.5
2,01/01/2020 01:19:06 AM,01/01/2020 01:21:12 AM,1,0.92,1,N,75,236,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2020 01:31:05 AM,01/01/2020 01:56:15 AM,1,10.42,1,N,161,248,2,30.5,0.5,0.5,0,0,0.3,34.3,2.5
1,01/01/2020 01:04:48 AM,01/01/2020 01:19:31 AM,1,2.2,1,N,79,170,1,11,3,0.5,1,0,0.3,15.8,2.5
1,01/01/2020 01:25:35 AM,01/01/2020 01:33:06 AM,2,1.6,1,N,170,237,2,7.5,3,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 01:11:46 AM,01/01/2020 01:24:43 AM,6,6.22,1,N,7,56,1,19,0.5,0.5,4.06,0,0.3,24.36,0
2,01/01/2020 01:46:45 AM,01/01/2020 01:53:05 AM,6,0.83,1,N,129,260,2,6,0.5,0.5,0,0,0.3,7.3,0
2,01/01/2020 01:04:15 AM,01/01/2020 01:09:15 AM,1,0.9,1,N,125,231,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 01:11:33 AM,01/01/2020 01:17:16 AM,1,0.9,1,N,231,13,1,6,0.5,0.5,2,0,0.3,11.8,2.5
2,01/01/2020 01:22:05 AM,01/01/2020 01:42:58 AM,1,3.85,1,N,231,224,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5
2,01/01/2020 01:44:04 AM,01/01/2020 01:51:23 AM,1,1.11,1,N,224,79,1,7,0.5,0.5,3.24,0,0.3,14.04,2.5
2,01/01/2020 01:55:07 AM,01/01/2020 02:20:31 AM,1,6.47,1,N,79,24,1,22.5,0.5,0.5,5.26,0,0.3,31.56,2.5
2,01/01/2020 01:01:51 AM,01/01/2020 01:06:17 AM,5,0.7,1,N,231,13,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2020 01:09:01 AM,01/01/2020 01:26:57 AM,5,5.9,1,N,13,233,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,01/01/2020 01:33:24 AM,01/01/2020 01:50:41 AM,5,6.35,1,N,162,13,1,20.5,0.5,0.5,1,0,0.3,25.3,2.5
2,01/01/2020 01:52:07 AM,01/01/2020 02:16:15 AM,5,5.54,1,N,13,143,1,21,0.5,0.5,7.44,0,0.3,32.24,2.5
2,01/01/2020 01:49:41 AM,01/01/2020 02:07:24 AM,1,4.22,1,N,161,226,1,16,0.5,0.5,10,0,0.3,29.8,2.5
2,01/01/2020 12:59:04 AM,01/01/2020 01:03:14 AM,1,1.19,1,N,211,90,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2020 01:04:23 AM,01/01/2020 01:27:39 AM,1,4.94,1,N,90,263,1,19,0.5,0.5,4.2,0,0.3,27,2.5
2,01/01/2020 01:28:52 AM,01/01/2020 01:50:39 AM,1,4.91,1,N,263,7,1,18.5,0.5,0.5,5.58,0,0.3,27.88,2.5
2,01/01/2020 01:13:01 AM,01/01/2020 01:39:37 AM,1,5.39,1,N,48,88,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
2,01/01/2020 01:42:29 AM,01/01/2020 01:43:10 AM,1,0,5,N,264,264,2,25,0,0.5,0,0,0.3,25.8,0
2,01/01/2020 01:45:45 AM,01/01/2020 01:57:36 AM,1,3.68,1,N,88,79,1,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01/01/2020 01:08:45 AM,01/02/2020 12:57:49 AM,1,1.62,1,N,164,113,1,15.5,0.5,0.5,5.79,0,0.3,25.09,2.5
2,01/01/2020 01:10:46 AM,01/01/2020 01:15:43 AM,1,1.13,1,N,237,238,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 01:19:55 AM,01/01/2020 01:35:30 AM,1,2.99,1,N,142,263,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,01/01/2020 01:42:37 AM,01/01/2020 01:50:38 AM,1,1.46,1,N,237,75,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 01:20:09 AM,01/01/2020 01:31:43 AM,4,1.06,1,N,79,148,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 01:33:05 AM,01/01/2020 01:57:06 AM,1,5.13,1,N,148,236,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5
2,01/01/2020 01:06:58 AM,01/01/2020 01:47:40 AM,2,18.94,5,N,162,265,1,100,0,0,20.56,0,0.3,123.36,2.5
1,01/01/2020 01:22:37 AM,01/01/2020 01:30:59 AM,2,1.6,1,N,87,148,1,8,3,0.5,3.5,0,0.3,15.3,2.5
1,01/01/2020 01:33:53 AM,01/01/2020 01:47:06 AM,1,1.7,1,N,148,113,1,10,3,0.5,2.75,0,0.3,16.55,2.5
2,01/01/2020 01:13:35 AM,01/01/2020 01:23:11 AM,2,1.87,1,N,237,140,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2020 01:28:22 AM,01/01/2020 01:40:16 AM,1,1.49,1,N,141,239,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
